sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.988;0.101;-9.945;0.2218;0.04301;-0.29888;0.01754;0.0;-0.01754;43609;2020-06-05 21:55:23:374
1.861;0.112;-10.024;0.06235;0.05285;-0.38389;0.0;0.0;0.0;43709;2020-06-05 21:55:23:474
1.923;0.114;-9.895;0.08835;0.04452;-0.26175;0.0;0.08772;-0.01754;43809;2020-06-05 21:55:23:574
1.989;0.11;-9.969;0.17257;0.03328;-0.33234;0.01754;-0.01754;0.0;43909;2020-06-05 21:55:23:674
1.915;0.013;-9.903;0.12224;-0.06609;-0.26193;0.0;-0.01754;-0.01754;44009;2020-06-05 21:55:23:774
1.939;0.147;-9.967;0.13459;0.06382;-0.32814;0.0;0.0;0.0;44109;2020-06-05 21:55:23:874
1.892;0.107;-9.982;0.06773;0.03814;-0.34677;0.03509;0.03509;-0.01754;44209;2020-06-05 21:55:23:974
1.908;0.114;-9.969;0.12615;0.04513;-0.32583;0.01754;-0.08772;0.0;44309;2020-06-05 21:55:24:074
1.863;0.11;-10.108;0.10959;0.04562;-0.45959;0.0;0.0;0.0;44409;2020-06-05 21:55:24:174
1.925;0.138;-9.784;0.18191;0.06847;-0.13376;0.0;0.0;0.0;44509;2020-06-05 21:55:24:274
1.842;0.079;-9.972;0.08271;0.00472;-0.32473;0.0;0.0;0.0;44609;2020-06-05 21:55:24:374
1.922;0.177;-10.005;0.16144;0.09823;-0.358;0.0;0.0;-0.01754;44709;2020-06-05 21:55:24:474
1.891;0.059;-9.943;0.10484;-0.01823;-0.3007;0.0;0.0;0.0;44809;2020-06-05 21:55:24:574
1.995;0.174;-10.059;0.22724;0.09984;-0.41328;0.0;0.08772;-0.01754;44909;2020-06-05 21:55:24:674
1.884;0.136;-9.955;0.10595;0.06457;-0.31115;0.03509;-0.03509;0.0;45009;2020-06-05 21:55:24:774
1.962;0.137;-9.815;0.17188;0.06868;-0.17336;0.0;0.0;0.0;45109;2020-06-05 21:55:24:874
1.828;0.11;-9.963;0.02158;0.0551;-0.32432;0.01754;0.0;0.0;45209;2020-06-05 21:55:24:974
1.992;0.101;-9.921;0.19895;0.04458;-0.27983;0.01754;0.0;-0.03509;45309;2020-06-05 21:55:25:074
1.854;0.084;-9.864;0.05273;0.02526;-0.22437;0.0;-0.01754;0.0;45409;2020-06-05 21:55:25:174
1.843;0.093;-10.033;0.03848;0.03243;-0.39399;0.01754;-0.03509;0.0;45508;2020-06-05 21:55:25:273
1.957;0.101;-10.114;0.18727;0.05015;-0.46849;0.03509;-0.05263;0.0;45609;2020-06-05 21:55:25:374
1.951;0.11;-9.717;0.14294;0.06919;-0.07855;0.01754;-0.01754;-0.01754;45709;2020-06-05 21:55:25:474
1.948;0.049;-10.021;0.18078;0.0096;-0.37497;0.0;-0.10526;0.01754;45809;2020-06-05 21:55:25:574
1.874;0.082;-9.864;0.06132;0.03991;-0.22643;0.0;0.03509;-0.03509;45909;2020-06-05 21:55:25:674
1.952;0.009;-10.002;0.19401;-0.01645;-0.35424;0.0;-0.12281;0.0;46009;2020-06-05 21:55:25:774
1.966;0.033;-10.053;0.19339;0.02112;-0.40789;0.0;0.10526;0.0;46109;2020-06-05 21:55:25:874
1.898;0.011;-9.99;0.12177;0.00867;-0.34555;0.01754;-0.08772;0.0;46210;2020-06-05 21:55:25:975
1.974;0.065;-9.881;0.19719;0.06542;-0.23666;0.0;0.03509;-0.01754;46310;2020-06-05 21:55:26:075
1.843;0.056;-9.926;0.07144;0.03494;-0.28071;-0.03509;-0.03509;0.0;46409;2020-06-05 21:55:26:174
1.859;0.112;-10.011;0.09063;0.07997;-0.36516;0.0;0.0;-0.01754;46509;2020-06-05 21:55:26:274
1.801;0.026;-10.023;0.02531;0.01407;-0.37846;0.03509;-0.01754;0.0;46609;2020-06-05 21:55:26:374
1.914;0.102;-9.908;0.14921;0.09217;-0.26146;0.0;0.0;0.0;46709;2020-06-05 21:55:26:474
1.919;0.058;-10.021;0.12821;0.0454;-0.37925;0.0;0.0;0.0;46809;2020-06-05 21:55:26:574
1.799;0.037;-9.712;5.4E-4;0.01523;-0.07169;0.0;-0.07018;-0.01754;46909;2020-06-05 21:55:26:674
1.873;0.077;-10.018;0.10739;0.06644;-0.3716;0.0;0.0;0.01754;47009;2020-06-05 21:55:26:774
1.936;0.056;-10.027;0.15478;0.04521;-0.38348;0.0;0.0;-0.01754;47109;2020-06-05 21:55:26:874
1.804;0.079;-9.708;0.05458;0.06135;-0.05867;0.0;-0.10526;0.01754;47210;2020-06-05 21:55:26:975
1.89;0.107;-10.069;0.1275;0.08106;-0.42207;0.0;0.0;-0.01754;47310;2020-06-05 21:55:27:075
1.954;0.062;-10.144;0.19464;0.03649;-0.49649;0.0;0.0;0.0;47409;2020-06-05 21:55:27:174
1.816;0.083;-9.796;0.0476;0.06735;-0.15012;0.03509;-0.08772;0.0;47509;2020-06-05 21:55:27:274
1.853;0.095;-10.047;0.08215;0.07498;-0.40158;-0.01754;0.05263;0.0;47609;2020-06-05 21:55:27:374
0.999;-0.681;-8.881;-0.96723;-0.66394;0.7265;0.61404;0.61404;0.2807;47709;2020-06-05 21:55:27:474
0.126;0.143;-4.322;-0.71443;0.71877;5.43159;0.19298;-1.54386;1.80702;47809;2020-06-05 21:55:27:574
0.231;-0.167;-5.487;-0.27372;0.61074;4.27573;-0.17544;0.98246;4.14035;47909;2020-06-05 21:55:27:674
0.004;-0.865;-5.192;-1.21083;-0.2463;4.51943;-0.77193;0.5614;5.08772;48009;2020-06-05 21:55:27:774
0.396;-0.933;-7.064;-1.00491;-0.52288;2.63341;-1.03509;0.61404;5.49123;48109;2020-06-05 21:55:27:874
1.494;-1.331;-9.387;0.28738;-0.97151;0.33849;-0.75439;-0.35088;5.07018;48209;2020-06-05 21:55:27:974
2.664;-0.888;-11.004;1.44236;-0.64557;-1.27676;-0.50877;0.38596;2.87719;48309;2020-06-05 21:55:28:074
3.724;-0.72;-12.714;2.34793;-0.28164;-3.01427;0.36842;0.12281;0.54386;48409;2020-06-05 21:55:28:174
4.476;-2.286;-14.803;2.3641;-1.4693;-5.26134;0.91228;0.03509;-4.08772;48509;2020-06-05 21:55:28:274
3.84;-3.069;-17.328;2.08064;-2.54492;-7.6947;0.84211;-0.80702;-7.73684;48609;2020-06-05 21:55:28:374
1.168;-5.716;-16.604;-1.64331;-5.96126;-7.21215;3.38597;-0.21053;-12.35088;48709;2020-06-05 21:55:28:474
-0.762;-8.15;-18.675;-2.90692;-8.47713;-9.11139;3.31579;0.12281;-14.92982;48809;2020-06-05 21:55:28:574
-3.566;-9.301;-16.2;-4.77367;-9.4429;-6.46903;2.64912;-0.94737;-16.85965;48909;2020-06-05 21:55:28:674
-4.097;-8.236;-15.344;-5.72795;-8.09448;-5.67496;2.75439;1.52632;-16.2807;49009;2020-06-05 21:55:28:774
-2.954;-4.477;-12.168;-5.21493;-4.03;-2.63601;2.73684;-0.66667;-12.45614;49109;2020-06-05 21:55:28:874
-1.527;-1.471;-10.712;-3.76472;-1.47884;-1.16407;1.29825;0.38596;-8.94737;49209;2020-06-05 21:55:28:974
-0.39;1.62;-8.469;-2.02439;1.02137;1.18195;0.0;-0.19298;-2.21053;49309;2020-06-05 21:55:29:074
-1.037;1.81;-6.395;-2.31998;1.12865;3.30346;-0.26316;-1.01754;2.80702;49409;2020-06-05 21:55:29:174
-3.214;-1.273;-6.634;-4.54945;-1.6671;3.0733;-0.89474;0.61404;10.22807;49509;2020-06-05 21:55:29:274
-5.663;-5.684;-6.48;-6.87539;-5.28549;3.24325;-1.57895;-0.03509;14.78947;49609;2020-06-05 21:55:29:374
-10.224;-12.085;-7.543;-11.17727;-12.44291;2.21064;-2.96491;1.35088;20.24561;49709;2020-06-05 21:55:29:474
-12.882;-16.501;-6.061;-14.71032;-16.64474;3.57264;-3.14035;-1.19298;22.68421;49809;2020-06-05 21:55:29:574
-12.079;-19.414;-8.02;-11.77061;-19.14257;1.77804;-0.31579;-0.14035;24.21053;49909;2020-06-05 21:55:29:674
-12.183;-17.571;-7.437;-13.84949;-17.93543;2.22014;-3.4386;0.87719;22.66667;50009;2020-06-05 21:55:29:774
-6.044;-14.353;-10.243;-6.4562;-13.46067;-0.48574;-1.01754;-1.05263;20.21053;50109;2020-06-05 21:55:29:874
-2.933;-9.517;-9.19;-3.72377;-9.2846;0.58196;-2.24561;0.07018;13.89474;50209;2020-06-05 21:55:29:974
3.213;-3.438;-12.37;2.42201;-3.44229;-2.5953;-0.26316;0.54386;7.96491;50309;2020-06-05 21:55:30:074
4.375;-2.522;-9.706;3.16167;-1.89703;0.00521;1.40351;-1.89474;-1.29825;50409;2020-06-05 21:55:30:174
2.316;-6.568;-10.363;0.10936;-5.39175;-0.88051;1.38596;1.15789;-7.87719;50509;2020-06-05 21:55:30:274
-0.567;-8.965;-15.122;-1.38079;-8.53005;-5.35886;-0.07018;-0.5614;-16.98246;50609;2020-06-05 21:55:30:374
-9.451;-18.652;-12.552;-11.44297;-19.18321;-2.96449;4.14035;2.85965;-21.5614;50709;2020-06-05 21:55:30:474
-12.797;-23.017;-17.024;-14.0918;-22.31392;-7.32866;4.01754;-0.15789;-26.40351;50809;2020-06-05 21:55:30:574
-16.563;-23.905;-13.738;-17.69138;-24.1924;-4.00072;3.24561;-1.0;-27.50877;50909;2020-06-05 21:55:30:674
-16.777;-23.204;-11.94;-18.18392;-23.01292;-2.23667;4.12281;-2.21053;-25.85965;51009;2020-06-05 21:55:30:774
-12.168;-15.815;-11.144;-13.79545;-15.93769;-1.47411;2.21053;0.82456;-23.33333;51109;2020-06-05 21:55:30:874
-8.97;-10.246;-10.799;-11.63682;-10.69955;-1.37283;5.10526;0.80702;-16.47368;51209;2020-06-05 21:55:30:974
-2.911;-1.504;-10.231;-3.40094;-0.57347;-0.4809;2.82456;-3.03509;-11.73684;51309;2020-06-05 21:55:31:074
-1.082;0.784;-9.67;-1.74216;1.41907;0.09377;-0.33333;1.59649;-5.03509;51409;2020-06-05 21:55:31:174
-1.591;1.726;-8.079;-1.85944;1.00931;1.69774;-1.31579;-2.31579;4.52632;51509;2020-06-05 21:55:31:274
-3.391;-0.521;-9.08;-3.90866;-1.96534;0.60588;-1.45614;1.19298;10.2807;51609;2020-06-05 21:55:31:374
-6.371;-10.648;-11.041;-5.76601;-11.1934;-1.26824;1.24561;-2.26316;17.77193;51709;2020-06-05 21:55:31:474
-12.194;-11.483;-10.32;-15.63432;-11.68692;-1.13888;-5.08772;5.45614;20.94737;51809;2020-06-05 21:55:31:574
-13.847;-21.051;-14.044;-13.63877;-20.68277;-4.24648;-3.08772;-2.89474;24.80702;51909;2020-06-05 21:55:31:674
-13.006;-21.274;-12.204;-13.86933;-22.5415;-2.51801;-1.54386;1.12281;25.38597;52009;2020-06-05 21:55:31:774
-10.782;-19.624;-12.067;-12.2231;-18.37011;-2.4482;-3.38596;-2.64912;23.07018;52109;2020-06-05 21:55:31:874
-6.614;-13.002;-13.991;-7.38502;-12.80127;-4.21677;-3.10526;3.29825;20.0;52209;2020-06-05 21:55:31:974
-0.245;-10.091;-15.315;-0.46168;-11.06378;-5.55912;-1.45614;-1.42105;13.73684;52309;2020-06-05 21:55:32:074
2.284;-2.765;-12.324;-0.4703;-4.09121;-3.00598;-1.78947;3.57895;8.19298;52409;2020-06-05 21:55:32:174
4.61;-2.157;-13.882;2.72337;-1.52993;-4.27899;1.10526;-1.49123;0.31579;52509;2020-06-05 21:55:32:274
3.092;-3.776;-11.684;-0.90863;-2.90238;-2.77321;1.47368;4.07018;-4.92982;52609;2020-06-05 21:55:32:374
0.719;-5.4;-15.325;0.27077;-5.8513;-5.539;-1.15789;-1.21053;-12.26316;52709;2020-06-05 21:55:32:474
-3.338;-10.252;-7.904;-4.2863;-11.795;1.73396;1.0;2.12281;-15.77193;52809;2020-06-05 21:55:32:574
-6.317;-10.692;-10.726;-6.14255;-9.0408;-1.06093;2.45614;1.12281;-18.45614;52909;2020-06-05 21:55:32:674
-8.136;-11.14;-7.375;-10.54603;-9.24798;1.94071;2.84211;-3.42105;-18.68421;53009;2020-06-05 21:55:32:774
-6.246;-10.321;-7.483;-7.09724;-12.57001;2.02425;-0.42105;1.54386;-17.5614;53109;2020-06-05 21:55:32:874
-6.484;-6.379;-4.74;-5.61437;-7.26618;4.98764;2.78947;-0.29825;-15.03509;53209;2020-06-05 21:55:32:974
-2.885;-3.887;-7.974;-4.60173;-0.99961;1.23937;1.77193;2.64912;-10.5614;53309;2020-06-05 21:55:33:074
-1.46;-0.65;-6.689;-5.02195;1.69435;2.14203;1.63158;-1.29825;-6.92982;53409;2020-06-05 21:55:33:174
0.187;1.324;-9.868;-3.03262;2.12598;-0.63971;-0.57895;1.89474;-1.42105;53509;2020-06-05 21:55:33:274
-0.767;1.33;-5.657;-3.4721;2.13004;3.73517;0.0;-3.61403;2.38596;53609;2020-06-05 21:55:33:374
-1.084;-0.079;-10.082;-3.91728;1.34979;-0.80291;-1.73684;4.63158;7.10526;53709;2020-06-05 21:55:33:474
-1.416;-3.289;-10.685;-1.90813;-1.45404;-1.06413;-1.7193;-3.2807;9.70175;53809;2020-06-05 21:55:33:574
-0.843;-4.169;-16.197;-0.23783;-3.94542;-6.41159;-3.5614;4.61404;11.52632;53909;2020-06-05 21:55:33:674
-1.031;-4.81;-13.154;-1.56818;-6.89713;-3.58709;-2.0;-2.92982;12.01754;54009;2020-06-05 21:55:33:774
1.098;-4.761;-14.548;-1.62405;-6.1729;-5.2331;-1.45614;0.26316;10.57895;54109;2020-06-05 21:55:33:874
2.158;-3.015;-15.423;-2.06799;-2.96943;-6.57374;-1.84211;1.78947;8.70175;54209;2020-06-05 21:55:33:974
3.724;-1.782;-17.685;1.78044;-0.38009;-8.17566;-0.75439;-1.35088;5.22807;54309;2020-06-05 21:55:34:074
2.634;-0.982;-10.198;-1.87194;0.12949;-1.55905;-1.49123;3.77193;2.2807;54409;2020-06-05 21:55:34:174
4.271;-0.55;-19.465;3.05391;1.20841;-9.89436;0.15789;2.78947;-1.05263;54509;2020-06-05 21:55:34:274
1.721;-1.047;-6.07;-2.08371;0.52984;2.8299;1.21053;-0.38596;-2.70175;54609;2020-06-05 21:55:34:374
2.005;-1.681;-11.512;-0.64297;-0.54546;-2.13814;0.26316;-0.15789;-4.66667;54709;2020-06-05 21:55:34:474
0.893;-1.415;-7.269;-3.01441;-1.56012;1.72441;0.64912;-0.5614;-5.47368;54809;2020-06-05 21:55:34:574
1.152;-0.657;-11.232;-0.22385;-1.36;-1.54783;0.80702;-2.0;-5.10526;54909;2020-06-05 21:55:34:674
-0.184;-0.496;-4.346;-3.13705;-1.59271;4.94093;0.91228;0.50877;-3.94737;55009;2020-06-05 21:55:34:774
0.798;0.02;-7.697;-0.61066;-1.01633;1.95246;0.7193;-1.57895;-2.77193;55109;2020-06-05 21:55:34:874
0.288;0.051;-5.351;-2.5987;-1.06686;3.95426;0.07018;0.61404;-0.38596;55209;2020-06-05 21:55:34:974
0.781;0.171;-9.343;0.82504;-0.64432;0.4296;0.29825;-4.08772;1.19298;55309;2020-06-05 21:55:35:074
0.177;0.027;-7.976;-2.42057;-1.20616;1.39963;-1.5614;4.08772;2.80702;55409;2020-06-05 21:55:35:174
0.298;-1.053;-6.748;-2.55857;-1.76621;2.60624;-0.5614;-3.14035;4.08772;55509;2020-06-05 21:55:35:274
1.343;-0.337;-11.468;-0.44102;-0.42324;-1.82537;-0.70175;3.19298;4.7193;55609;2020-06-05 21:55:35:374
1.255;-1.332;-7.515;-1.77666;-0.60757;1.7831;-0.87719;-0.49123;4.47368;55709;2020-06-05 21:55:35:474
2.792;-0.524;-14.554;0.91555;0.77172;-5.01616;-0.63158;4.2807;3.1579;55809;2020-06-05 21:55:35:574
2.683;-1.474;-9.967;0.37284;0.25301;-0.59412;0.08772;-2.75439;1.75439;55909;2020-06-05 21:55:35:674
4.21;-1.501;-17.642;1.90069;-0.20773;-8.19928;-1.15789;4.07018;-1.75439;56009;2020-06-05 21:55:35:774
3.463;-0.48;-14.633;1.09744;0.0035;-5.12822;1.14035;-2.64912;-3.78947;56109;2020-06-05 21:55:35:874
2.892;-2.588;-14.775;-0.55625;-2.28936;-5.59945;1.91228;1.50877;-7.0;56209;2020-06-05 21:55:35:974
1.714;-2.423;-16.448;-0.30866;-3.06988;-6.87404;1.54386;-2.47368;-8.8421;56309;2020-06-05 21:55:36:074
0.005;-3.905;-10.464;-2.03887;-5.14455;-0.95314;1.91228;-2.19298;-10.26316;56409;2020-06-05 21:55:36:174
-0.348;-2.636;-12.643;-1.22844;-2.66705;-2.876;1.84211;1.66667;-10.03509;56509;2020-06-05 21:55:36:274
0.005;-2.949;-11.596;-1.45617;-1.7591;-1.9721;1.68421;-0.68421;-8.15789;56609;2020-06-05 21:55:36:374
0.305;-0.186;-10.273;-1.13428;0.98352;-0.6433;0.80702;-0.50877;-6.14035;56709;2020-06-05 21:55:36:474
0.557;0.584;-9.535;-1.53883;1.03856;0.03429;-0.35088;1.47368;-2.08772;56809;2020-06-05 21:55:36:574
-0.031;0.634;-7.932;-0.69607;1.03159;1.84399;0.24561;-3.29825;1.24561;56909;2020-06-05 21:55:36:674
-0.593;1.204;-8.996;-1.61481;1.46473;0.75379;-0.70175;3.01754;6.03509;57009;2020-06-05 21:55:36:774
-1.99;-2.472;-7.144;-3.25666;-1.83429;2.55957;-1.2807;-0.68421;9.03509;57110;2020-06-05 21:55:36:875
-2.551;-4.57;-9.931;-2.18795;-4.16696;-0.13936;-1.49123;2.54386;12.68421;57209;2020-06-05 21:55:36:974
-4.441;-7.087;-8.09;-5.88576;-7.75246;1.58679;-3.29825;-0.35088;14.03509;57309;2020-06-05 21:55:37:074
-4.665;-7.904;-7.152;-5.88742;-8.39951;2.56554;-1.05263;-2.26316;15.21053;57409;2020-06-05 21:55:37:174
-3.173;-6.942;-7.932;-4.58733;-6.52678;1.76324;-1.26316;1.4386;14.5614;57509;2020-06-05 21:55:37:274
-1.788;-5.869;-7.749;-2.96342;-4.8466;1.93312;-1.29825;-2.24561;11.54386;57609;2020-06-05 21:55:37:374
1.461;-2.632;-9.829;0.99731;-2.84158;-0.03556;-1.64912;1.92982;8.45614;57709;2020-06-05 21:55:37:474
3.18;-1.752;-10.841;1.88762;-2.13772;-1.12753;-0.24561;0.49123;2.96491;57809;2020-06-05 21:55:37:574
4.302;-2.249;-15.197;3.50641;-1.90574;-5.4287;0.61404;-0.80702;-1.12281;57909;2020-06-05 21:55:37:674
1.984;-3.146;-6.777;0.0929;-2.80399;2.83951;1.66667;-4.91228;-7.29825;58009;2020-06-05 21:55:37:774
0.132;-7.118;-12.421;-1.75947;-6.70601;-2.80731;0.14035;3.29825;-11.42105;58109;2020-06-05 21:55:37:874
-2.715;-6.863;-11.333;-3.8214;-6.49956;-1.59574;1.68421;-2.92982;-15.5614;58209;2020-06-05 21:55:37:974
-5.877;-11.735;-9.768;-9.06911;-12.09677;-0.50248;3.19298;4.38597;-17.15789;58309;2020-06-05 21:55:38:074
-5.682;-9.553;-14.58;-5.83815;-9.69703;-4.77565;0.91228;0.07018;-18.03509;58409;2020-06-05 21:55:38:174
-6.055;-8.435;-9.5;-7.92728;-8.25391;0.12456;3.03509;1.26316;-16.78947;58509;2020-06-05 21:55:38:274
-3.919;-5.992;-12.717;-5.34102;-5.56737;-3.02329;1.59649;1.7193;-13.59649;58609;2020-06-05 21:55:38:374
-2.388;-1.426;-9.085;-4.1311;-1.49153;0.56527;2.49123;-1.52632;-10.35088;58709;2020-06-05 21:55:38:474
-0.427;0.244;-8.638;-2.12448;0.00918;1.01777;0.38596;0.50877;-4.42105;58809;2020-06-05 21:55:38:574
-0.116;1.765;-8.814;-0.73524;1.49198;0.96927;0.14035;-1.64912;-0.22807;58909;2020-06-05 21:55:38:674
-0.817;0.756;-9.353;-2.28126;0.12776;0.32334;-1.0;2.77193;5.77193;59009;2020-06-05 21:55:38:774
-2.029;-2.138;-7.611;-4.22171;-2.72955;1.92904;-1.98246;-1.68421;9.40351;59109;2020-06-05 21:55:38:874
-3.676;-5.339;-11.954;-5.02181;-5.84139;-2.25313;-2.03509;1.59649;14.05263;59209;2020-06-05 21:55:38:974
-5.927;-7.777;-8.303;-8.68437;-7.86413;1.10762;-3.64912;-0.73684;15.84211;59308;2020-06-05 21:55:39:073
-4.661;-10.222;-12.927;-4.7007;-9.79204;-3.12986;-1.14035;1.05263;17.36842;59409;2020-06-05 21:55:39:174
-5.224;-9.16;-10.339;-7.00703;-9.69701;-0.71077;-3.52632;1.29825;16.63158;59509;2020-06-05 21:55:39:274
-1.606;-7.903;-13.393;-3.15008;-7.77268;-3.70955;-1.61404;0.82456;14.26316;59609;2020-06-05 21:55:39:374
-0.256;-5.296;-9.662;-1.97362;-4.75079;-0.02235;-1.68421;-1.0;11.38597;59709;2020-06-05 21:55:39:474
2.569;-3.193;-11.212;0.78826;-2.24846;-1.61475;-1.26316;2.24561;6.03509;59809;2020-06-05 21:55:39:574
3.693;-1.953;-12.022;2.9067;-1.00539;-2.29296;-0.42105;-1.82456;2.24561;59909;2020-06-05 21:55:39:674
2.808;-1.468;-8.359;1.70848;-0.94918;1.372;0.47368;-2.50877;-3.57895;60009;2020-06-05 21:55:39:774
2.01;-3.574;-10.98;0.32582;-3.13608;-1.32898;0.78947;1.52632;-7.61403;60109;2020-06-05 21:55:39:874
-0.495;-5.402;-10.17;-2.53332;-5.08737;-0.58268;1.61404;-0.01754;-11.5614;60209;2020-06-05 21:55:39:974
-1.976;-5.826;-10.84;-3.57593;-5.57025;-1.16813;1.80702;0.2807;-13.15789;60309;2020-06-05 21:55:40:074
-3.322;-6.516;-10.005;-5.08864;-6.46696;-0.35892;2.24561;0.63158;-14.0;60409;2020-06-05 21:55:40:174
-3.712;-5.231;-7.913;-4.78696;-4.66875;1.81833;2.4386;-1.78947;-13.40351;60509;2020-06-05 21:55:40:274
-2.326;-3.322;-8.566;-3.34858;-2.26251;1.12947;0.80702;-0.24561;-11.26316;60609;2020-06-05 21:55:40:374
-1.911;-2.166;-6.433;-4.13276;-1.42641;3.08998;1.31579;0.0;-9.0;60709;2020-06-05 21:55:40:474
-0.043;-0.241;-8.992;-2.28719;-0.12191;0.55367;0.42105;1.49123;-5.03509;60809;2020-06-05 21:55:40:574
0.167;1.237;-8.281;-2.45455;1.12315;1.16807;0.61404;0.26316;-1.92982;60909;2020-06-05 21:55:40:674
0.32;0.84;-8.344;-1.98632;1.08689;1.18439;0.15789;-2.0;2.36842;61010;2020-06-05 21:55:40:775
0.688;-0.226;-10.897;-1.86823;0.23459;-1.44058;-1.22807;2.12281;4.68421;61110;2020-06-05 21:55:40:875
0.112;-1.019;-11.948;-1.45985;-0.50863;-2.2816;-1.19298;-0.78947;7.75439;61209;2020-06-05 21:55:40:974
-0.587;-2.207;-9.101;-2.12148;-1.57031;0.5639;-1.45614;-0.89474;9.08772;61309;2020-06-05 21:55:41:074
0.514;-2.889;-13.868;-0.51295;-2.7107;-4.11689;-1.91228;2.89474;9.33333;61409;2020-06-05 21:55:41:174
0.814;-3.693;-11.249;0.12674;-4.21092;-1.48018;-1.78947;-3.26316;8.7193;61509;2020-06-05 21:55:41:274
1.431;-1.436;-9.987;-1.19181;-2.9666;-0.66238;-1.98246;1.54386;6.63158;61609;2020-06-05 21:55:41:374
3.209;-1.51;-15.397;1.70831;-2.28708;-5.73706;0.12281;-1.40351;5.10526;61709;2020-06-05 21:55:41:474
3.037;-1.206;-10.206;0.23004;-1.34791;-0.81072;-0.12281;-0.96491;1.94737;61809;2020-06-05 21:55:41:574
3.567;-1.212;-12.979;1.65332;-1.31202;-3.3614;-0.35088;-0.35088;-0.08772;61909;2020-06-05 21:55:41:674
2.19;-0.622;-8.429;-0.71949;-1.31187;0.91067;0.47368;0.35088;-2.47368;62009;2020-06-05 21:55:41:774
2.135;-0.462;-11.611;0.93942;-0.97271;-1.89091;0.75439;-1.54386;-3.66667;62109;2020-06-05 21:55:41:874
0.851;-0.796;-6.541;-1.1731;-1.15328;3.04784;1.42105;-0.94737;-4.45614;62209;2020-06-05 21:55:41:974
1.097;-0.982;-8.509;-0.55204;-0.93436;1.15789;1.03509;0.54386;-4.47368;62309;2020-06-05 21:55:42:074
0.982;-0.487;-8.377;-0.33449;-0.45436;1.34083;0.08772;0.14035;-3.82456;62409;2020-06-05 21:55:42:174
0.605;0.24;-6.399;-0.50948;0.0325;3.34191;0.19298;-0.15789;-2.52632;62509;2020-06-05 21:55:42:274
0.416;0.409;-4.811;-1.45936;-0.13624;4.79921;-0.07018;0.77193;-1.40351;62609;2020-06-05 21:55:42:374
1.095;0.396;-8.636;0.31089;-0.07844;1.12774;-0.08772;0.33333;0.54386;62709;2020-06-05 21:55:42:474
0.895;0.296;-7.565;-0.70058;0.08397;2.10866;0.22807;0.59649;1.7193;62809;2020-06-05 21:55:42:574
0.939;-0.442;-6.881;-0.78064;-0.37658;2.77348;-0.15789;-1.45614;3.03509;62909;2020-06-05 21:55:42:674
1.192;-0.456;-8.479;-0.74803;-0.52874;1.13356;-1.07018;1.77193;3.47368;63009;2020-06-05 21:55:42:774
1.529;-0.507;-9.959;0.46171;-0.65175;-0.21168;-0.52632;-0.61404;3.5614;63109;2020-06-05 21:55:42:874
1.801;-0.349;-8.245;-0.52213;-0.80293;1.27169;-0.92982;1.01754;2.82456;63209;2020-06-05 21:55:42:974
